checkin_id,user_id,venue_id,venue_name,venue_category,latitude,longitude,timestamp,crowd_density,avg_dwell_minutes,day_of_week,hour_of_day,is_weekend,weather_condition,user_age_group,user_preference,visit_frequency,user_engagement_score,venue_popularity_score,event_type,user_status,recommended_venue
CHK0758,USR0126,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/18/2024 10:03:16 PM,36,142,Thursday,22,0,Rainy,25-34,Nightlife,High,62,53,Weekend Party,Returning,Recommend Harborview Bar
CHK0759,USR0158,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/18/2024 03:41:31 PM,17,56,Saturday,15,1,Clear,45+,Shopping,Medium,40,50,Lunch Rush,New,Recommend Downtown Food Court
CHK0760,USR0115,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/26/2024 09:06:02 PM,67,89,Friday,21,0,Clear,18-24,Business,Medium,57,73,Networking Event,Returning,Recommend Metro Nightclub
CHK0761,USR0180,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/03/2024 01:40:00 PM,15,93,Friday,13,0,Rainy,45+,Music,High,40,50,Weekend Party,New,Recommend Harborview Bar
CHK0762,USR0187,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/20/2024 07:32:45 PM,72,108,Saturday,19,1,Rainy,35-44,Food,High,62,82,Weekend Party,Returning,Recommend Metro Nightclub
CHK0763,USR0092,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/09/2024 05:24:44 PM,29,86,Thursday,17,0,Cloudy,45+,Social,Medium,42,61,Networking Event,New,Recommend Metro Nightclub
CHK0764,USR0088,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/27/2024 03:03:40 PM,46,84,Monday,15,0,Rainy,35-44,Fitness,High,44,59,Concert,Returning,Recommend Metro Nightclub
CHK0765,USR0170,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/28/2024 10:18:41 PM,66,79,Sunday,22,1,Clear,35-44,Shopping,High,53,73,Live Music,New,Recommend Metro Nightclub
CHK0766,USR0162,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/08/2024 07:57:06 PM,84,85,Monday,19,0,Sunny,45+,Coffee,Medium,63,77,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0767,USR0017,VEN008,City Mall,Mall,40.7261,-74.007,03/25/2024 12:12:01 PM,53,79,Monday,12,0,Cloudy,35-44,Social,Medium,47,65,Lunch Rush,New,Recommend Downtown Food Court
CHK0768,USR0087,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/22/2024 11:34:53 AM,67,184,Wednesday,11,0,Cloudy,45+,Music,Medium,78,68,Networking Event,New,Recommend Central Coffee House
CHK0769,USR0118,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/13/2024 11:02:25 PM,100,102,Saturday,23,1,Clear,45+,Nightlife,Medium,70,78,Live Music,New,Recommend Harborview Bar
CHK0770,USR0005,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/20/2024 03:14:59 PM,64,143,Wednesday,15,0,Clear,35-44,Social,Medium,70,70,Business Meetup,New,Recommend Central Coffee House
CHK0771,USR0079,VEN008,City Mall,Mall,40.7261,-74.007,05/19/2024 10:44:41 AM,50,95,Sunday,10,1,Clear,18-24,Fitness,Low,51,70,Retail Promotion,New,Recommend Downtown Food Court
CHK0772,USR0153,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/28/2024 09:53:37 PM,93,95,Sunday,21,1,Clear,25-34,Food,High,67,83,Live Music,New,Recommend Metro Nightclub
CHK0773,USR0103,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/29/2024 07:12:27 AM,53,40,Friday,7,0,Sunny,45+,Music,Medium,40,61,Weekend Party,New,Recommend Greenfield Gym
CHK0774,USR0196,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/16/2024 11:36:34 PM,83,80,Saturday,23,1,Clear,18-24,Nightlife,Medium,65,84,Weekend Party,New,Recommend Metro Nightclub
CHK0775,USR0095,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/15/2024 04:04:07 PM,17,96,Wednesday,16,0,Clear,18-24,Food,Low,40,50,Live Music,Returning,Recommend Harborview Bar
CHK0776,USR0157,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/22/2024 12:59:37 PM,80,230,Friday,12,0,Clear,18-24,Social,Low,97,78,Live Music,New,Recommend Central Coffee House
CHK0777,USR0167,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/21/2024 02:31:05 AM,21,24,Thursday,2,0,Clear,25-34,Food,Medium,40,50,Dinner Special,Returning,Recommend Seaside Restaurant
CHK0778,USR0164,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/06/2024 01:51:50 PM,61,51,Saturday,13,1,Cloudy,25-34,Fitness,Medium,41,65,Weekend Party,New,Recommend Greenfield Gym
CHK0779,USR0128,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/06/2024 10:15:11 AM,41,64,Monday,10,0,Sunny,45+,Social,Medium,40,50,Business Meetup,New,Recommend Riverwalk Park
CHK0780,USR0031,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/12/2024 03:50:19 PM,82,65,Tuesday,15,0,Sunny,35-44,Business,High,55,80,Weekend Party,Returning,Recommend Greenfield Gym
CHK0781,USR0161,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/13/2024 02:55:48 PM,48,177,Wednesday,14,0,Rainy,35-44,Food,Medium,92,66,Live Music,New,Recommend Central Coffee House
CHK0782,USR0128,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/05/2024 07:07:50 AM,27,37,Friday,7,0,Clear,45+,Social,Medium,40,53,Lunch Rush,New,Recommend Downtown Food Court
CHK0783,USR0086,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/21/2024 01:02:03 PM,53,49,Thursday,13,0,Sunny,25-34,Fitness,Medium,40,61,Business Meetup,New,Recommend TechHub Coworking
CHK0784,USR0125,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/28/2024 07:47:03 AM,30,66,Sunday,7,1,Rainy,45+,Fitness,High,40,52,Weekend Party,Returning,Recommend Greenfield Gym
CHK0785,USR0192,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/15/2024 08:15:46 AM,25,154,Friday,8,0,Sunny,45+,Food,Medium,56,53,Business Meetup,New,Recommend Central Coffee House
CHK0786,USR0097,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/30/2024 09:20:14 PM,89,71,Saturday,21,1,Clear,18-24,Social,Low,57,83,Weekend Party,Returning,Recommend Metro Nightclub
CHK0787,USR0117,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/10/2024 05:31:03 PM,73,102,Sunday,17,1,Cloudy,25-34,Fitness,Medium,68,75,Lunch Rush,New,Recommend Downtown Food Court
CHK0788,USR0086,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/19/2024 09:29:46 AM,72,52,Friday,9,0,Clear,25-34,Fitness,Medium,50,77,Business Meetup,New,Recommend TechHub Coworking
CHK0789,USR0044,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/05/2024 01:03:17 PM,55,34,Tuesday,13,0,Clear,35-44,Business,High,40,56,Morning Workout,Returning,Recommend TechHub Coworking
CHK0790,USR0044,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/29/2024 10:38:10 PM,33,74,Friday,22,0,Cloudy,35-44,Business,High,42,52,Weekend Party,Returning,Recommend Metro Nightclub
CHK0791,USR0152,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/10/2024 06:05:26 PM,4,44,Friday,18,0,Cloudy,18-24,Shopping,Medium,40,50,Weekend Party,New,Recommend Greenfield Gym
CHK0792,USR0149,VEN008,City Mall,Mall,40.7261,-74.007,04/29/2024 01:46:27 PM,63,110,Monday,13,0,Cloudy,45+,Fitness,Medium,65,70,Weekend Party,New,Recommend Downtown Food Court
CHK0793,USR0121,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/15/2024 10:58:36 PM,44,70,Wednesday,22,0,Cloudy,45+,Shopping,Medium,40,59,Dinner Special,Returning,Recommend Downtown Food Court
CHK0794,USR0127,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/05/2024 12:25:30 PM,64,169,Tuesday,12,0,Cloudy,45+,Coffee,Medium,86,72,Business Meetup,Returning,Recommend Central Coffee House
CHK0795,USR0076,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/11/2024 06:00:44 PM,64,72,Monday,18,0,Cloudy,25-34,Music,Low,57,67,Lunch Rush,New,Recommend Downtown Food Court
CHK0796,USR0147,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/22/2024 11:01:30 PM,24,75,Wednesday,23,0,Cloudy,35-44,Social,High,40,50,Happy Hour,Returning,Recommend Downtown Food Court
CHK0797,USR0095,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/04/2024 10:29:49 PM,10,36,Monday,22,0,Clear,18-24,Food,Low,40,50,Concert,Returning,Recommend Greenfield Gym
CHK0798,USR0076,VEN008,City Mall,Mall,40.7261,-74.007,05/21/2024 12:40:04 AM,5,56,Tuesday,0,0,Sunny,25-34,Music,Low,40,50,Lunch Rush,New,Recommend Downtown Food Court
CHK0799,USR0159,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/04/2024 04:39:34 PM,65,43,Thursday,16,0,Sunny,45+,Food,High,41,78,Dinner Special,New,Recommend Seaside Restaurant
CHK0800,USR0120,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/08/2024 07:58:43 PM,92,119,Friday,19,0,Sunny,18-24,Nightlife,Low,77,86,Weekend Party,New,Recommend Metro Nightclub
CHK0801,USR0053,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/06/2024 12:11:41 PM,77,70,Wednesday,12,0,Sunny,18-24,Shopping,High,46,69,Concert,Returning,Recommend Greenfield Gym
CHK0802,USR0180,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/12/2024 08:07:41 AM,85,47,Friday,8,0,Sunny,45+,Music,High,50,78,Morning Workout,New,Recommend TechHub Coworking
CHK0803,USR0096,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/29/2024 01:57:17 PM,79,81,Friday,13,0,Sunny,45+,Social,Medium,64,77,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0804,USR0137,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/27/2024 07:33:53 PM,87,82,Saturday,19,1,Clear,35-44,Coffee,Medium,56,75,Live Music,Returning,Recommend Metro Nightclub
CHK0805,USR0017,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/27/2024 04:51:43 PM,26,29,Saturday,16,1,Rainy,35-44,Social,Medium,40,50,Business Meetup,New,Recommend Riverwalk Park
CHK0806,USR0043,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/28/2024 10:25:57 AM,39,65,Sunday,10,1,Clear,35-44,Business,Low,40,50,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0807,USR0076,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/15/2024 05:31:09 PM,51,63,Friday,17,0,Cloudy,25-34,Music,Low,45,65,Morning Workout,New,Recommend Riverwalk Park
CHK0808,USR0075,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/27/2024 01:08:30 PM,76,41,Monday,13,0,Sunny,18-24,Music,Medium,41,72,Retail Promotion,Returning,Recommend Seaside Restaurant
CHK0809,USR0149,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/09/2024 03:51:14 AM,10,56,Saturday,3,1,Cloudy,45+,Fitness,Medium,40,50,Happy Hour,New,Recommend Downtown Food Court
CHK0810,USR0114,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/23/2024 08:20:31 PM,76,72,Thursday,20,0,Sunny,25-34,Shopping,Medium,62,78,Weekend Party,New,Recommend Metro Nightclub
CHK0811,USR0096,VEN008,City Mall,Mall,40.7261,-74.007,04/08/2024 03:57:50 PM,77,86,Monday,15,0,Sunny,45+,Social,Medium,62,79,Retail Promotion,Returning,Recommend Downtown Food Court
CHK0812,USR0138,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/07/2024 06:18:29 AM,24,52,Thursday,6,0,Rainy,35-44,Business,High,40,50,Business Meetup,New,Recommend Riverwalk Park
CHK0813,USR0061,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/24/2024 08:53:45 PM,34,54,Sunday,20,1,Cloudy,45+,Nightlife,Medium,40,50,Business Meetup,New,Recommend Riverwalk Park
CHK0814,USR0182,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/06/2024 11:36:08 PM,69,105,Wednesday,23,0,Sunny,45+,Nightlife,Medium,64,75,Networking Event,New,Recommend Metro Nightclub
CHK0815,USR0078,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/25/2024 09:22:09 PM,60,119,Saturday,21,1,Sunny,45+,Shopping,High,72,67,Happy Hour,New,Recommend Harborview Bar
CHK0816,USR0002,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/04/2024 07:31:49 PM,35,90,Monday,19,0,Clear,18-24,Shopping,Medium,40,60,Networking Event,New,Recommend Metro Nightclub
CHK0817,USR0147,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/04/2024 08:45:18 AM,3,240,Saturday,8,1,Sunny,35-44,Social,High,56,50,Live Music,Returning,Recommend Central Coffee House
CHK0818,USR0011,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/12/2024 02:59:28 PM,64,50,Sunday,14,1,Sunny,45+,Nightlife,Medium,40,61,Business Meetup,Returning,Recommend TechHub Coworking
CHK0819,USR0024,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/26/2024 11:19:01 AM,52,33,Sunday,11,1,Sunny,45+,Music,Medium,40,63,Business Meetup,New,Recommend TechHub Coworking
CHK0820,USR0051,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/08/2024 07:12:37 PM,86,77,Friday,19,0,Sunny,45+,Nightlife,Medium,56,79,Live Music,Returning,Recommend Metro Nightclub
CHK0821,USR0050,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/11/2024 10:28:43 PM,50,135,Monday,22,0,Cloudy,35-44,Music,Low,72,54,Happy Hour,Returning,Recommend Harborview Bar
CHK0822,USR0110,VEN008,City Mall,Mall,40.7261,-74.007,04/10/2024 04:32:03 PM,56,100,Wednesday,16,0,Rainy,45+,Music,Low,49,65,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0823,USR0023,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/19/2024 04:18:22 PM,77,102,Friday,16,0,Sunny,35-44,Food,High,59,76,Weekend Party,Returning,Recommend Metro Nightclub
CHK0824,USR0109,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/26/2024 07:26:51 PM,95,103,Friday,19,0,Sunny,25-34,Music,High,76,83,Happy Hour,Returning,Recommend Downtown Food Court
CHK0825,USR0135,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/18/2024 06:38:05 PM,51,47,Monday,18,0,Clear,25-34,Coffee,High,40,59,Retail Promotion,New,Recommend Seaside Restaurant
CHK0826,USR0070,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/09/2024 11:37:48 PM,88,113,Saturday,23,1,Sunny,35-44,Social,Low,66,84,Weekend Party,Returning,Recommend Metro Nightclub
CHK0827,USR0098,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,03/23/2024 02:45:36 PM,47,32,Saturday,14,1,Cloudy,45+,Shopping,Low,40,57,Dinner Special,New,Recommend Seaside Restaurant
CHK0828,USR0190,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/10/2024 12:52:52 PM,12,46,Friday,12,0,Sunny,18-24,Nightlife,Low,40,50,Networking Event,New,Recommend Riverwalk Park
CHK0829,USR0121,VEN008,City Mall,Mall,40.7261,-74.007,03/29/2024 10:00:09 AM,50,81,Friday,10,0,Clear,45+,Shopping,Medium,40,61,Weekend Party,Returning,Recommend Downtown Food Court
CHK0830,USR0008,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/23/2024 09:18:26 PM,86,86,Thursday,21,0,Clear,18-24,Shopping,Medium,65,79,Happy Hour,Returning,Recommend Metro Nightclub
CHK0831,USR0067,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/05/2024 08:04:38 PM,59,81,Friday,20,0,Cloudy,18-24,Nightlife,Low,60,62,Happy Hour,Returning,Recommend Metro Nightclub
CHK0832,USR0149,VEN008,City Mall,Mall,40.7261,-74.007,05/28/2024 05:23:32 PM,71,98,Tuesday,17,0,Cloudy,45+,Fitness,Medium,66,65,Weekend Party,New,Recommend Downtown Food Court
CHK0833,USR0108,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/19/2024 09:56:44 PM,45,135,Tuesday,21,0,Clear,25-34,Coffee,Medium,70,55,Happy Hour,Returning,Recommend Harborview Bar
CHK0834,USR0047,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/07/2024 03:33:40 PM,35,93,Thursday,15,0,Rainy,25-34,Social,Low,41,50,Concert,New,Recommend Metro Nightclub
CHK0835,USR0078,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/16/2024 10:34:20 PM,78,74,Thursday,22,0,Cloudy,45+,Shopping,High,55,79,Live Music,New,Recommend Metro Nightclub
CHK0836,USR0036,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/27/2024 05:23:06 PM,65,75,Monday,17,0,Sunny,35-44,Business,Medium,50,64,Morning Workout,Returning,Recommend Riverwalk Park
CHK0837,USR0040,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/06/2024 09:31:26 AM,14,160,Saturday,9,1,Sunny,45+,Coffee,Medium,67,50,Live Music,Returning,Recommend Central Coffee House
CHK0838,USR0137,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/29/2024 04:50:57 PM,56,99,Friday,16,0,Sunny,35-44,Coffee,Medium,48,68,Networking Event,Returning,Recommend Central Coffee House
CHK0839,USR0005,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/29/2024 04:07:26 PM,80,220,Wednesday,16,0,Sunny,35-44,Social,Medium,100,78,Networking Event,New,Recommend Central Coffee House
CHK0840,USR0196,VEN008,City Mall,Mall,40.7261,-74.007,04/14/2024 01:23:08 PM,92,87,Sunday,13,1,Cloudy,18-24,Nightlife,Medium,70,90,Retail Promotion,New,Recommend Downtown Food Court
CHK0841,USR0037,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/23/2024 09:01:47 PM,90,151,Saturday,21,1,Cloudy,45+,Food,Medium,81,82,Live Music,New,Recommend Metro Nightclub
CHK0842,USR0005,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/09/2024 11:08:05 AM,36,59,Tuesday,11,0,Sunny,35-44,Social,Medium,40,51,Dinner Special,New,Recommend Downtown Food Court
CHK0843,USR0031,VEN008,City Mall,Mall,40.7261,-74.007,04/25/2024 10:06:02 AM,26,82,Thursday,10,0,Cloudy,35-44,Business,High,42,56,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0844,USR0053,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/06/2024 06:42:00 AM,74,44,Wednesday,6,0,Cloudy,18-24,Shopping,High,42,70,Networking Event,Returning,Recommend Riverwalk Park
CHK0845,USR0149,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/26/2024 09:22:01 AM,47,32,Tuesday,9,0,Clear,45+,Fitness,Medium,40,67,Weekend Party,New,Recommend Greenfield Gym
CHK0846,USR0026,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/15/2024 02:32:49 PM,55,127,Monday,14,0,Cloudy,25-34,Fitness,Low,63,59,Concert,New,Recommend Metro Nightclub
CHK0847,USR0002,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/02/2024 02:45:12 PM,39,68,Saturday,14,1,Rainy,18-24,Shopping,Medium,40,51,Morning Workout,New,Recommend Greenfield Gym
CHK0848,USR0173,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/28/2024 11:54:45 PM,72,86,Thursday,23,0,Sunny,18-24,Social,Medium,50,76,Happy Hour,Returning,Recommend Metro Nightclub
CHK0849,USR0081,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/24/2024 10:24:27 PM,91,111,Sunday,22,1,Clear,25-34,Nightlife,High,63,90,Happy Hour,New,Recommend Metro Nightclub
CHK0850,USR0011,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/29/2024 11:08:31 AM,10,56,Monday,11,0,Cloudy,45+,Nightlife,Medium,40,50,Networking Event,Returning,Recommend Metro Nightclub
CHK0851,USR0114,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/11/2024 08:24:18 PM,72,69,Thursday,20,0,Sunny,25-34,Shopping,Medium,53,78,Networking Event,New,Recommend Metro Nightclub
CHK0852,USR0122,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/10/2024 03:54:27 PM,45,80,Friday,15,0,Clear,18-24,Social,High,49,51,Lunch Rush,New,Recommend Downtown Food Court
CHK0853,USR0174,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/23/2024 02:43:31 AM,10,103,Saturday,2,1,Cloudy,25-34,Business,High,40,50,Live Music,Returning,Recommend Metro Nightclub
CHK0854,USR0044,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/16/2024 03:25:44 PM,41,112,Saturday,15,1,Sunny,35-44,Business,High,40,59,Networking Event,Returning,Recommend Metro Nightclub
CHK0855,USR0109,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/16/2024 11:21:12 PM,79,98,Tuesday,23,0,Sunny,25-34,Music,High,60,80,Happy Hour,Returning,Recommend Metro Nightclub
CHK0856,USR0103,VEN008,City Mall,Mall,40.7261,-74.007,04/05/2024 05:49:37 PM,76,65,Friday,17,0,Sunny,45+,Music,Medium,52,70,Lunch Rush,New,Recommend Downtown Food Court
CHK0857,USR0032,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/30/2024 08:25:31 PM,89,129,Tuesday,20,0,Sunny,35-44,Business,Medium,75,83,Weekend Party,Returning,Recommend Metro Nightclub
CHK0858,USR0128,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/02/2024 12:40:08 PM,21,32,Thursday,12,0,Clear,45+,Social,Medium,40,50,Business Meetup,New,Recommend Riverwalk Park
CHK0859,USR0020,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/23/2024 09:43:20 PM,63,116,Saturday,21,1,Clear,25-34,Food,Low,53,57,Weekend Party,Returning,Recommend Harborview Bar
CHK0860,USR0088,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/03/2024 04:12:18 PM,54,183,Friday,16,0,Cloudy,35-44,Fitness,High,77,68,Business Meetup,Returning,Recommend Central Coffee House
CHK0861,USR0116,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/09/2024 02:48:02 AM,10,156,Thursday,2,0,Rainy,45+,Social,High,55,50,Live Music,Returning,Recommend Central Coffee House
CHK0862,USR0181,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/18/2024 05:02:02 PM,30,65,Thursday,17,0,Clear,45+,Coffee,Medium,40,50,Live Music,Returning,Recommend Metro Nightclub
CHK0863,USR0126,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/02/2024 09:19:45 AM,85,40,Thursday,9,0,Sunny,25-34,Nightlife,High,43,77,Lunch Rush,Returning,Recommend TechHub Coworking
CHK0864,USR0068,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/27/2024 01:30:30 PM,43,188,Monday,13,0,Sunny,25-34,Food,Medium,79,67,Business Meetup,New,Recommend Central Coffee House
CHK0865,USR0008,VEN008,City Mall,Mall,40.7261,-74.007,05/15/2024 08:39:43 PM,29,81,Wednesday,20,0,Sunny,18-24,Shopping,Medium,40,54,Weekend Party,Returning,Recommend Downtown Food Court
CHK0866,USR0161,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/06/2024 08:23:22 AM,10,34,Wednesday,8,0,Cloudy,35-44,Food,Medium,40,50,Morning Workout,New,Recommend Greenfield Gym
CHK0867,USR0061,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/18/2024 12:22:22 PM,34,100,Thursday,12,0,Sunny,45+,Nightlife,Medium,44,50,Weekend Party,New,Recommend Metro Nightclub
CHK0868,USR0138,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/15/2024 06:44:04 AM,74,77,Wednesday,6,0,Cloudy,35-44,Business,High,54,63,Business Meetup,New,Recommend Riverwalk Park
CHK0869,USR0179,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/05/2024 06:55:27 PM,46,90,Tuesday,18,0,Sunny,18-24,Shopping,Medium,41,50,Concert,Returning,Recommend Metro Nightclub
CHK0870,USR0126,VEN008,City Mall,Mall,40.7261,-74.007,05/15/2024 10:20:24 AM,33,92,Wednesday,10,0,Sunny,25-34,Nightlife,High,45,62,Lunch Rush,Returning,Recommend Downtown Food Court
CHK0871,USR0158,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/28/2024 09:21:31 PM,75,81,Tuesday,21,0,Sunny,45+,Shopping,Medium,63,81,Networking Event,New,Recommend Metro Nightclub
CHK0872,USR0138,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,04/16/2024 08:12:31 PM,43,62,Tuesday,20,0,Sunny,35-44,Business,High,40,56,Networking Event,New,Recommend Riverwalk Park
CHK0873,USR0024,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,04/06/2024 01:19:36 PM,85,103,Saturday,13,1,Sunny,45+,Music,Medium,62,79,Dinner Special,New,Recommend Downtown Food Court
CHK0874,USR0089,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/13/2024 03:17:04 PM,64,57,Wednesday,15,0,Sunny,25-34,Coffee,High,44,65,Weekend Party,New,Recommend Greenfield Gym
CHK0875,USR0107,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/23/2024 10:32:51 PM,69,82,Thursday,22,0,Clear,18-24,Shopping,Medium,50,77,Networking Event,New,Recommend Metro Nightclub
CHK0876,USR0181,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/02/2024 03:29:42 PM,43,29,Tuesday,15,0,Cloudy,45+,Coffee,Medium,40,51,Lunch Rush,Returning,Recommend Seaside Restaurant
